id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
1004019,1230439,6000.0,6000.0,6000.0, 36 months,6.03,182.62,A,A1,village of solvay dpw,10+ years,MORTGAGE,54000.0,Not Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1004019,,car,redcar,132xx,NY,24.07,0.0,Sep-1986,0.0,,,12.0,0.0,9142.0,28.3,32.0,f,0.0,0.0,6568.42064591,6568.42,6000.0,568.42,0.0,0.0,0.0,Aug-2014,726.2,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1004016,1230435,15000.0,15000.0,14700.0, 60 months,8.9,310.65,A,A5,Science Applications International Corp,7 years,MORTGAGE,96000.0,Source Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1004016,"  Borrower added on 10/28/11 > debt consolidation<br/> Borrower added on 10/31/11 > Basically, I am looking to find a loan that will help me consolidate my credit card debt into one lump sum and have the interest rate be low enough to not get out of control. It would be a huge help and would be much more efficient than paying bills in multiple directions.<br/>",debt_consolidation,DEBT CONSOL,891xx,NV,15.45,0.0,Aug-2001,0.0,,,13.0,0.0,7.0,0.1,30.0,f,0.0,0.0,16497.21,16167.09,15000.0,1497.21,0.0,0.0,0.0,Feb-2013,12187.16,,Feb-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1004013,1230432,8975.0,8975.0,8975.0, 36 months,6.62,275.57,A,A2,Charleston  County Government,4 years,MORTGAGE,32500.0,Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1004013,,debt_consolidation,lower my debt,294xx,SC,29.61,0.0,Jun-1994,0.0,,,6.0,0.0,10834.0,66.9,14.0,f,0.0,0.0,9919.02560941,9919.03,8975.0,944.03,0.0,0.0,0.0,Nov-2014,285.15,,Nov-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1004167,1230573,8000.0,8000.0,8000.0, 36 months,7.9,250.33,A,A4,Enterprise Rent-A-Car,1 year,RENT,40000.0,Source Verified,Oct-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1004167,,credit_card,PNC Credit Card Repayment Loan,447xx,OH,12.66,0.0,Oct-2007,0.0,,,6.0,0.0,6609.0,44.1,14.0,f,0.0,0.0,2501.8,2501.8,2035.01,466.79,0.0,0.0,0.0,Sep-2012,250.33,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1004168,1230572,11975.0,11975.0,11975.0, 36 months,6.62,367.68,A,A2,Wells Fargo Home Mortgage,5 years,RENT,50000.0,Source Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1004168,"  Borrower added on 10/26/11 > I'm going to pay my Wells Fargo CC and Bank American CC with this loan. The rest is for medical testing.<br/> Borrower added on 10/26/11 > Hello,<br/><br/>This loan is being used to payoff some credit card expenses with two different banks and two help pay with some medical testing that I need to have done. Thank you!<br/>",debt_consolidation,Credit Cards,945xx,CA,14.55,0.0,Aug-2002,0.0,,,7.0,0.0,11387.0,40.9,33.0,f,0.0,0.0,12971.91,12971.91,11975.0,996.91,0.0,0.0,0.0,Feb-2014,1218.18,,Feb-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1001397,1226975,21000.0,21000.0,21000.0, 60 months,16.77,519.32,D,D2,JAMAICA BEARINGS CO,10+ years,MORTGAGE,110256.0,Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001397,"  Borrower added on 10/27/11 > I have been employed with the same firm for 35 years. The company is a very stong and I will be here for many more years. With this loan I can reduce my monthly expenses by more than $300. Allowwing me to reduce my debt much quicker by applying the saving to other accounts.<br/> Borrower added on 10/30/11 > I was just able to reduce my AMEX and DISCOVER interest rates for a 12 mo period. When my loan gets funded, I have a 401k loan which is costing me $692.00 a month and a Chase C/C which I put   $300.00 mo. towards it. With these two expenses paid off, deducting the payment for this loan I will have an additional $400 mo to put towards the reduced interest cards. I have also suspended these cards so that I can't use them. This should guarantee that I will be paying everything off like I plan.<br/>",debt_consolidation,bill pay,114xx,NY,20.17,0.0,Feb-1999,1.0,66.0,,8.0,0.0,103774.0,64.3,26.0,f,0.0,0.0,24289.42,24289.42,21000.0,3289.42,0.0,0.0,0.0,Nov-2012,18610.6,,Apr-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003994,1230411,11000.0,11000.0,10750.0, 36 months,8.9,349.29,A,A5,Avacar Financial,10+ years,MORTGAGE,144000.0,Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003994,  Borrower added on 10/26/11 > paying off some credit cards with a lower rate from you.<br/>,debt_consolidation,Debt consolidation,030xx,NH,13.76,0.0,Nov-1989,0.0,,,9.0,0.0,34625.0,70.0,27.0,f,0.0,0.0,12572.6170662,12286.87,11000.0,1572.62,0.0,0.0,0.0,Nov-2014,358.0,,Mar-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003972,1230386,15000.0,15000.0,15000.0, 36 months,8.9,476.3,A,A5,Enpirion,2 years,MORTGAGE,200000.0,Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003972,  Borrower added on 10/26/11 > Need $$$ to expand our small business.<br/>,major_purchase,Loan for our 1st investment,945xx,CA,8.6,0.0,Sep-1993,1.0,73.0,,13.0,0.0,21645.0,32.4,28.0,f,0.0,0.0,17145.7631921,17145.76,15000.0,2145.76,0.0,0.0,0.0,Nov-2014,481.47,,Jul-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003925,1230523,8000.0,8000.0,6046.63, 36 months,11.71,264.61,B,B3,March of Dimes,9 years,RENT,50000.0,Not Verified,Oct-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003925,"  Borrower added on 10/26/11 > This loan will be used for home furnishings. I have a very stable and fulfilling career, and will be able to pay back this amount on a monthly basis.<br/> Borrower added on 10/26/11 > Thanks for this opportunity.<br/> Borrower added on 10/26/11 > I am a good investment. Thank you.<br/>",other,Personal,303xx,GA,15.84,3.0,May-1991,0.0,6.0,,5.0,0.0,624.0,78.0,23.0,f,0.0,0.0,6453.81,4905.71,186.14,77.9,0.0,6189.77,162.7182,Dec-2011,264.61,,Feb-2012,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
987614,1211645,11200.0,11200.0,11200.0, 36 months,13.49,380.03,C,C1,North Attleboro Public Schools,10+ years,RENT,68000.0,Source Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=987614,,wedding,Wedding Loan,027xx,MA,15.42,1.0,Oct-1995,0.0,15.0,,7.0,0.0,7119.0,59.3,17.0,f,0.0,0.0,12325.22,12325.22,11200.0,1125.22,0.0,0.0,0.0,Sep-2012,8912.1,,Jan-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003896,1230293,3200.0,3200.0,3200.0, 36 months,12.69,107.35,B,B5,Walgreens,2 years,RENT,22000.0,Not Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003896,,debt_consolidation,Braces and Small Debt,852xx,AZ,12.62,0.0,Aug-2006,0.0,,,8.0,0.0,2932.0,38.6,9.0,f,0.0,0.0,3837.94036949,3837.94,3200.0,637.94,0.0,0.0,0.0,May-2014,739.91,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003619,1230015,8400.0,8400.0,8400.0, 36 months,12.42,280.69,B,B4,Bibb County Sheriff Office,10+ years,RENT,50400.0,Not Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003619,  Borrower added on 10/26/11 > If approved I plan on paying off other mutiple loans. The loan will be paid on time as all my other debts have been in the past. I have a very stable job of 16.5 years.<br/>,debt_consolidation,Debt Consolidation Loan,312xx,GA,1.69,0.0,Aug-2001,2.0,74.0,,9.0,0.0,558.0,7.2,22.0,f,0.0,0.0,10092.1750414,10092.18,8400.0,1692.18,0.0,0.0,0.0,Sep-2014,848.58,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003771,1230160,2400.0,2400.0,2400.0, 36 months,19.91,89.09,E,E4,onslow memorial hospital,10+ years,MORTGAGE,150000.0,Source Verified,Nov-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003771,"  Borrower added on 10/26/11 > Extra funds needed for new roof, hurricane damage and insurance did not cover all of the cost. Thank you<br/> Borrower added on 10/26/11 > Hurricane damage to roof. Supplement to insurance payment that did not recover full replacement cost<br/>",home_improvement,Home Improvement Loan,285xx,NC,14.35,0.0,Jan-1998,0.0,,,29.0,0.0,39864.0,52.3,44.0,f,0.0,0.0,1859.14,1859.14,956.72,554.92,0.0,347.5,62.55,Apr-2013,89.09,,Jul-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003716,1230320,7000.0,7000.0,7000.0, 36 months,16.29,247.11,D,D1,Broken Sound Country club,8 years,MORTGAGE,62000.0,Source Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003716,,home_improvement,Ac &floor,349xx,FL,12.22,0.0,Jul-1999,3.0,,95.0,10.0,1.0,5823.0,71.9,18.0,f,0.0,0.0,7700.56,7700.56,7000.0,700.56,0.0,0.0,0.0,Jul-2012,5972.68,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003713,1230317,6000.0,6000.0,6000.0, 36 months,15.96,210.83,C,C5,societe generale,5 years,RENT,98000.0,Not Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003713,,debt_consolidation,cashmoney,070xx,NJ,16.7,0.0,May-2004,1.0,,,13.0,0.0,16547.0,63.6,20.0,f,0.0,0.0,7588.74987147,7588.75,6000.0,1588.75,0.0,0.0,0.0,Dec-2014,97.9,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003708,1230112,9600.0,9600.0,9600.0, 60 months,13.49,220.85,C,C1,Hamilton Park Health Care,10+ years,RENT,68000.0,Verified,Nov-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003708,"  Borrower added on 10/26/11 > I am requesting this amount because I want to pay down my high credit balances.<br/> I come from a large family, I am one of 12, all with good jobs and health. I have very good values and would not ask if I didn't need this.  I would appreciate your funding this loan for me so I can pay my debts and purchase a good used vehicle. I have one now, but its finally going. I tend to keep my cars and do not spend money foolishly. I have been current with all of my debts. I thank you in advance.<br/>",other,Personal,079xx,NJ,8.33,0.0,Dec-1994,0.0,49.0,,21.0,0.0,15726.0,28.3,31.0,f,0.0,0.0,9921.21,9921.21,6057.09,3197.15,14.9418655573,652.03,117.3654,Apr-2015,220.85,,Sep-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003704,1230107,13000.0,13000.0,13000.0, 36 months,12.42,434.4,B,B4,Promises,< 1 year,MORTGAGE,90000.0,Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003704,,debt_consolidation,Debt Consolidation Loan,914xx,CA,13.34,0.0,Sep-1997,1.0,,,14.0,0.0,7272.0,19.4,20.0,f,0.0,0.0,15609.3427926,15609.34,13000.0,2609.34,0.0,0.0,0.0,Aug-2014,1720.43,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003699,1230102,5150.0,5150.0,4900.0, 60 months,10.65,111.08,B,B2,Marel,4 years,OWN,50400.0,Not Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003699,,car,My car loan,560xx,MN,15.74,0.0,Mar-2002,0.0,,,12.0,0.0,15902.0,54.6,19.0,f,0.0,0.0,5838.68,5554.98,5150.0,688.68,0.0,0.0,0.0,Apr-2013,4079.53,,Jul-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003669,1230071,15000.0,15000.0,14750.0, 36 months,13.49,508.96,C,C1,American General Life and Accident,4 years,MORTGAGE,120000.0,Source Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003669,,debt_consolidation,Debt Consolidation Loan,750xx,TX,0.66,0.0,Aug-1996,0.0,59.0,,2.0,0.0,73.0,0.8,16.0,f,0.0,0.0,15168.62,14915.81,15000.0,168.62,0.0,0.0,0.0,Dec-2011,15170.08,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003668,1230070,7500.0,7500.0,7500.0, 36 months,7.51,233.34,A,A3,Axa Equitable,1 year,OWN,90000.0,Not Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003668,  Borrower added on 10/26/11 > Looking for a loan to refinance credit cards<br/>,credit_card,Refinance Credit cards,103xx,NY,13.37,0.0,Aug-1974,1.0,,,16.0,0.0,9193.0,33.9,32.0,f,0.0,0.0,8422.25191654,8422.25,7500.0,907.29,14.9664344522,0.0,0.0,Mar-2015,250.52,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
977839,1200662,15850.0,15850.0,15825.0, 60 months,13.49,364.63,C,C1,department of defense,6 years,MORTGAGE,38397.0,Verified,Nov-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977839,  Borrower added on 11/07/11 > Medical expenses<br/>,medical,Medical,765xx,TX,11.44,1.0,Dec-1996,1.0,7.0,,9.0,0.0,7143.0,40.1,19.0,f,0.0,0.0,15314.46,15290.39,9919.34,5362.99,0.0,32.13,5.783399995,May-2015,364.63,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003645,1230043,6000.0,6000.0,6000.0, 36 months,7.9,187.75,A,A4,U.S. Federal Government,2 years,RENT,27040.0,Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003645,  Borrower added on 10/26/11 > Thank you for your help!<br/>,wedding,Marriage,231xx,VA,14.56,0.0,Jan-1993,2.0,,,7.0,0.0,2510.0,49.2,8.0,f,0.0,0.0,6757.90660458,6757.91,6000.0,757.91,0.0,0.0,0.0,Nov-2014,192.06,,May-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002746,1229011,10000.0,10000.0,10000.0, 36 months,7.9,312.91,A,A4,"Whole Foods Market, Inc",1 year,OWN,35000.0,Not Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002746,  Borrower added on 10/26/11 > I would like to consolidate two high interest credit cards with a lower rate.<br/>,debt_consolidation,Consolidate,330xx,FL,23.11,0.0,Sep-1997,0.0,,,6.0,0.0,8045.0,44.7,37.0,f,0.0,0.0,10961.78,10961.78,10000.0,961.78,0.0,0.0,0.0,Jun-2013,5332.01,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003633,1230029,15000.0,15000.0,15000.0, 60 months,20.89,404.88,F,F1,GE Capital,5 years,RENT,92000.0,Verified,Oct-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003633,"  Borrower added on 10/26/11 > I wish to consolidate my credit card balances into one fixed monthly payment, with a definite end date.  The balances are from costs i incurred while relocating due to family reasons.  I work in financial services and have worked for the same company for over 5 years now.  My employer has allowed me to work out of offices in my new location, but did not cover my relocation costs because i was the one that requested the relocation.<br/>",debt_consolidation,Credit Card Debt Consolidation,069xx,CT,22.34,0.0,Sep-2002,1.0,,,8.0,0.0,14895.0,90.3,14.0,f,0.0,0.0,14604.03,14604.03,6320.92,7003.4,0.0,1279.71,12.4299,Aug-2014,404.88,,Jan-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002456,1228716,1500.0,1500.0,1500.0, 36 months,16.77,53.31,D,D2,AEROPOSTALE INC.,10+ years,RENT,60000.0,Source Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002456,"  Borrower added on 10/26/11 > for debt considation, my job is very stable,a person with good credit<br/>",other,DEBT CONSOLIDATION,070xx,NJ,12.98,0.0,Nov-1985,0.0,42.0,,12.0,0.0,6423.0,94.5,18.0,f,0.0,0.0,1916.94006104,1916.94,1500.0,416.94,0.0,0.0,0.0,Nov-2014,58.92,,Jul-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002291,1228520,20000.0,20000.0,20000.0, 60 months,22.06,553.07,F,F4,Court Services and Offender Supervision ,5 years,MORTGAGE,79864.0,Verified,Nov-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002291,,debt_consolidation,loan,221xx,VA,11.14,0.0,May-1997,0.0,46.0,111.0,7.0,1.0,5010.0,91.1,27.0,f,0.0,0.0,16384.73,16384.73,6090.71,8268.45,0.0,2025.57,20.0491,Jan-2014,1106.14,,Jun-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003567,1229951,21000.0,21000.0,20675.0, 60 months,11.71,464.07,B,B3,City of Milwaukee,10+ years,MORTGAGE,65000.0,Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003567,"  Borrower added on 10/26/11 > My career is very stable. I plan on using the loan to consolidate debt accumulated due to basement flooding damage not covered by insurance. The sum of this current loan will save me far more money than what I have now, allowing me to get out of debt far, far quicker.<br/>I pay my bills on time and in full, making me a very good and safe borrower.<br/> Borrower added on 10/26/11 > The use of this loan will save me several hundred dollars per month. This will will make debt repayment far more efficient. It will also greatly assist me with my goal of becoming debt free and significantly improve my financial situation.<br/>",debt_consolidation,my loan,532xx,WI,18.33,0.0,Jun-1991,0.0,,,13.0,0.0,37313.0,56.3,32.0,f,0.0,0.0,26040.921492,25637.76,21000.0,5040.92,0.0,0.0,0.0,Jun-2014,12165.26,,Jun-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1001407,1226993,12000.0,12000.0,12000.0, 36 months,11.71,396.92,B,B3,OSCO Industries  Inc.,10+ years,OWN,40008.0,Not Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001407,"  Borrower added on 10/26/11 > I plan to pay off 3 credit cards with this money.  I have been paying  at least $535.00 in payments each month on these 3 bills and it seems like there is no end in sight.  At least with this loan, the payment will be a good deal less and it will be paid in full in 3 years.  I have a very good job and I have been employed here for 25 years.<br/>",debt_consolidation,credit card consolidation,456xx,OH,16.37,0.0,Nov-1987,0.0,50.0,,6.0,0.0,14728.0,60.4,14.0,f,0.0,0.0,14285.2890599,14285.29,12000.0,2285.29,0.0,0.0,0.0,Nov-2014,410.64,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1002603,1228652,30000.0,30000.0,29975.0, 60 months,14.27,702.26,C,C2,Stevenson Color,1 year,MORTGAGE,93000.0,Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1002603,,debt_consolidation,Consolidation Loan,410xx,KY,18.65,0.0,Jul-1990,1.0,,,10.0,0.0,43209.0,41.3,32.0,f,0.0,0.0,38953.9633077,38921.55,30000.0,8953.96,0.0,0.0,0.0,Jul-2014,16815.09,,Jul-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003593,1229985,12000.0,12000.0,12000.0, 36 months,16.29,423.61,D,D1,United Airlines,10+ years,MORTGAGE,62208.0,Source Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003593,,debt_consolidation,consolln,531xx,WI,19.1,4.0,Jun-1992,2.0,4.0,,8.0,0.0,6640.0,91.0,29.0,f,0.0,0.0,15001.75,15001.75,12000.0,3001.75,0.0,0.0,0.0,Feb-2014,3995.08,,Feb-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003594,1229986,5000.0,5000.0,5000.0, 36 months,6.03,152.18,A,A1,ATLANTA TOYOTA,2 years,OWN,60000.0,Not Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003594,  Borrower added on 10/26/11 > Loan consolidation<br/>,debt_consolidation,STOPIT,300xx,GA,16.76,0.0,Dec-1991,1.0,,,9.0,0.0,3520.0,26.5,27.0,f,0.0,0.0,5478.21268655,5478.21,5000.0,478.21,0.0,0.0,0.0,Nov-2014,153.53,,Nov-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003549,1230136,30000.0,30000.0,30000.0, 36 months,10.65,977.2,B,B2,BCBSM,10+ years,RENT,97000.0,Verified,Oct-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003549,  Borrower added on 10/26/11 > Money will be used to buy a house<br/>,house,Home Buy,480xx,MI,22.74,0.0,Mar-1999,1.0,53.0,,15.0,0.0,15196.0,21.1,26.0,f,0.0,0.0,14800.55,14800.55,10522.39,3144.55,14.9975473664,1118.61,11.4,Jan-2013,1957.08,,Jun-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003568,1229952,11250.0,11250.0,11250.0, 36 months,14.27,385.98,C,C2,PS Business Management,2 years,RENT,40000.0,Not Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003568,"  Borrower added on 10/25/11 > This plan is to lower my interest rate on these cards.  Even without having defaulted, made a late payment or missed a payment, my APRs shot WELL over 20%.  This plan actually has me paying less than what I am currently paying toward these two cards.  I have proof of payment history.  Thank you for your consideration.<br/> Borrower added on 10/26/11 > I will likely make extra payments or overpayments on this loan.  Again - thank you for everyone who has already contributed and anyone who has considered.  This will be extremely helpful to me.<br/>",debt_consolidation,Citi/1FB,119xx,NY,19.92,0.0,Dec-2002,0.0,,,12.0,0.0,19226.0,66.5,24.0,f,0.0,0.0,13592.0438066,13592.04,11250.0,2342.04,0.0,0.0,0.0,Mar-2014,1032.65,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003356,1229938,12000.0,12000.0,12000.0, 36 months,7.9,375.49,A,A4,,n/a,MORTGAGE,60000.0,Source Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003356,,other,money,799xx,TX,2.8,0.0,Apr-2003,0.0,,,4.0,0.0,7657.0,58.9,17.0,f,0.0,0.0,13266.44,13266.44,12000.0,1266.44,0.0,0.0,0.0,Sep-2013,5386.23,,Sep-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003525,1229897,7800.0,7800.0,7800.0, 36 months,12.69,261.65,B,B5,Morgan Stanley,< 1 year,RENT,45000.0,Source Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003525,  Borrower added on 10/25/11 > Consolidation of credit cards that have APR's of 20+ percent.  Acquired debt through emergency expenses.  Monthly expenses total 1200.<br/>,debt_consolidation,Debt Consolidation,112xx,NY,9.39,0.0,Apr-2007,1.0,,,6.0,0.0,2338.0,66.8,12.0,f,0.0,0.0,9177.84,9177.84,7800.0,1377.84,0.0,0.0,0.0,Oct-2013,3433.33,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003513,1229884,30000.0,30000.0,29725.0, 60 months,12.42,673.72,B,B4,Northrop Grumman Corporation,6 years,RENT,81996.0,Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003513,"  Borrower added on 11/01/11 > This loan will be used primarily to consolidate all the credit card balances into one and cancel those cards. This will enable me to make one payment rather than multiple minimum payments on high interest credit cards,<br/>",debt_consolidation,Debt Consolidation,921xx,CA,18.56,0.0,Dec-2003,0.0,,,11.0,0.0,4575.0,20.4,17.0,f,0.0,0.0,31220.04,30933.86,30000.0,1220.04,0.0,0.0,0.0,Mar-2012,29202.16,,Mar-2012,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003335,1229913,17000.0,17000.0,17000.0, 36 months,8.9,539.81,A,A5,tire kingdom,5 years,MORTGAGE,60000.0,Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003335,  Borrower added on 10/26/11 > wanting to combine smaller loans into one larger loan.<br/>,credit_card,snap on credit,334xx,FL,19.66,0.0,Oct-2002,1.0,,,8.0,0.0,2758.0,17.6,13.0,f,0.0,0.0,19489.7945053,19489.79,17000.0,2435.83,53.9640002964,0.0,0.0,Dec-2014,11.25,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1003506,1229877,14000.0,14000.0,14000.0, 36 months,6.03,426.1,A,A1,Aerojet,10+ years,MORTGAGE,94800.0,Verified,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003506,  Borrower added on 10/26/11 > Lending Club is the best place to fund upcoming credit card interest rate increases by paying them off.<br/><br/>I have been with my current employer for 22 + years. You will have no regrets funding my loan. Thank You Investors.<br/>,credit_card,Credit Card Refi,956xx,CA,22.91,0.0,Jun-1972,0.0,,,17.0,0.0,27143.0,18.3,39.0,f,0.0,0.0,15336.902357,15336.9,14000.0,1336.9,0.0,0.0,0.0,Oct-2014,853.82,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
